"id_organization","merge_column","id_yslugi"
10917,"10917_Робототехника Lego Education (2 группа)",1103051
10867,"10867_Кружок Чудо-чадо",232985
10917,"10917_Робототехника Lego NXT (1-ый год обучения)",1103081
10917,"10917_Робототехника Lego NXT (2- ой год обучения)",1103096
10878,"10878_Школа инженерного творчества и изобретательства. Lego WeDo. Основы робототехники",1225393
10878,"10878_Школа инженерного творчества и изобретательства Lego We Do. Основы робототехники.",1226041
10878,"10878_Школа инженерного творчества и изобретательства Lego EV3. Основы инженерии.",1226065
10832,"10832_Адаптация к школе",712079
10878,"10878_Школа инженерного творчества и изобретательства Arduino. Программная инженерия.",1226077
10878,"10878_Школа инженерного творчества и изобретательства.   Playmake. Столярное дело",1228005
10878,"10878_Школа инженерного творчества и изобретательства. Lego EVЗ. Основы инженерии",1228109
10878,"10878_РОБОТОТЕХНИКА",1228914
10878,"10878_Школа инженерного творчества и изобретательства (Lego WeDo. Основы робототехники)",1229308
10851,"10851_Студия робототехники Электроник",1264232
10843,"10843_Занимательная электроника",250061
10879,"10879_Студия электроники Кварц",383542
